run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues,vectime,vecvalue
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.sensor.udp,droppedPkBadChecksum:count,interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.sensor.udp,droppedPkBadChecksum:count,recordingmode,count,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.sensor.udp,droppedPkBadChecksum:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.sensor.udp,droppedPkBadChecksum:count,title,"packets dropped (checksum error), count",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.sensor.app[0],NumGenerated,,,6,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.sensor.app[0],NumSent,,,1,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.sensor.app[0],NumReceived,,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.sensor.app[0],NumDropped,,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.sensor.app[0],NumActuated,,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.sensor.app[0],NumSecurityVulnerabilities,,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.lo[0].lo,rcvdPkFromHl:count,,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,rcvdPkFromHl:count,interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,rcvdPkFromHl:count,recordingmode,count,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,rcvdPkFromHl:count,source,packetReceivedFromUpper,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,rcvdPkFromHl:count,title,"packets received from higher layer, count",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.lo[0].lo,rcvdPkFromHl:sum(packetBytes),,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,rcvdPkFromHl:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.lo[0].lo,passedUpPk:count,,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,passedUpPk:count,interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,passedUpPk:count,recordingmode,count,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.lo[0].lo,passedUpPk:sum(packetBytes),,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0].lo,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.lo[0],packetDropInterfaceDown:count,,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.lo[0],packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.lo[0],packetDropNoCarrier:count,,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropNoCarrier:count,interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropNoCarrier:count,recordingmode,count,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.lo[0],packetDropNoCarrier:sum(packetBytes),,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.lo[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,,,1,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,autoWarmupFilter,false,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,interpolationmode,sample-hold,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,recordingmode,last,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,title,"queue length, last",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,unit,pk,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,,,1,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,recordingmode,max,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,title,"queue length, max",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,unit,pk,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,,,0.29023466750189,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,unit,pk,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,,,2560,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,autoWarmupFilter,false,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,interpolationmode,sample-hold,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,recordingmode,last,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,title,"queue bit length, last",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,unit,b,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,,,2560,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,autoWarmupFilter,false,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,interpolationmode,sample-hold,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,recordingmode,max,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,title,"queue bit length, max",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:max,unit,b,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,,,195.28856611826,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,recordingmode,timeavg,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,title,"queue bit length, timeavg",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:timeavg,unit,b,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,,,2,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,recordingmode,count,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,source,packetPulled,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,title,"outgoing packets, count",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPackets:count,unit,pk,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,,,1024,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,source,packetLength(packetPulled),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,title,"outgoing packet lengths, sum",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingPacketLengths:sum,unit,b,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,,,3,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,recordingmode,count,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,source,packetPushStarted,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,title,"incoming packets, count",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPackets:count,unit,pk,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,,,3584,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,source,packetLength(packetPushStarted),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,title,"incoming packet lengths, sum",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:sum,unit,b,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,recordingmode,count,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,title,"dropped packets: queue overflow, count",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketsQueueOverflow:count,unit,pk,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,,,0,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,interpolationmode,none,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,recordingmode,sum,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,source,packetLength(packetDropReasonIsQueueOverflow(packetDropped)),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,title,"dropped packet lengths: queue overflow, sum",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.pendingQueue,droppedPacketLengthsQueueOverflow:sum,unit,b,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,,,1,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,recordingmode,max,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,source,warmup(count(packetEnqueued) - count(packetDequeued)),,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:max,title,"queue length, max",,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,scalar,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,,,2.4214264210319e-05,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,,,
RSA-0-20260408-11:08:59-2456,attr,AdvancedSecurityNetwork.mitm.wlan[0].mac.dcf.channelAccess.inProgressFrames,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,,,
