run,type,module,name,attrname,attrvalue,value
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerMulticast:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerMulticast:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerMulticast:sum(packetBytes),source,ieee80211Multicast(packetReceivedFromPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerMulticast:sum(packetBytes),title,"packets received: multicast, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:count,,,1
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:count,source,ieee80211Broadcast(packetReceivedFromPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:count,title,"packets received: broadcast, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:sum(packetBytes),,,64
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:sum(packetBytes),source,ieee80211Broadcast(packetReceivedFromPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerBroadcast:sum(packetBytes),title,"packets received: broadcast, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:count,,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:count,source,ieee80211Retry(packetReceivedFromPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:count,title,"packets received: with retry, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:sum(packetBytes),,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:sum(packetBytes),source,ieee80211Retry(packetReceivedFromPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithRetry:sum(packetBytes),title,"packets received: with retry, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:count,,,101
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:count,source,ieee80211NotRetry(packetReceivedFromPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:count,title,"packets received: without retry, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:sum(packetBytes),,,23442
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:sum(packetBytes),source,ieee80211NotRetry(packetReceivedFromPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetReceivedFromPeerWithoutRetry:sum(packetBytes),title,"packets received: without retry, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeer:count,,,100
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeer:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeer:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeer:count,title,"packets sent, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeer:sum(packetBytes),,,1450
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeer:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeer:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeer:sum(packetBytes),title,"packets sent, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerUnicast:count,,,100
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerUnicast:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerUnicast:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerUnicast:count,source,ieee80211Unicast(packetSentToPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerUnicast:count,title,"packets sent: unicast, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerUnicast:sum(packetBytes),,,1450
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerUnicast:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerUnicast:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerUnicast:sum(packetBytes),source,ieee80211Unicast(packetSentToPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerUnicast:sum(packetBytes),title,"packets sent: unicast, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerMulticast:count,,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerMulticast:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerMulticast:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerMulticast:count,source,ieee80211Multicast(packetSentToPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerMulticast:count,title,"packets sent: multicast, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerMulticast:sum(packetBytes),,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerMulticast:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerMulticast:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerMulticast:sum(packetBytes),source,ieee80211Multicast(packetSentToPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerMulticast:sum(packetBytes),title,"packets sent: multicast, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerBroadcast:count,,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerBroadcast:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerBroadcast:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerBroadcast:count,source,ieee80211Broadcast(packetSentToPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerBroadcast:count,title,"packets sent: broadcast , count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerBroadcast:sum(packetBytes),,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerBroadcast:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerBroadcast:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerBroadcast:sum(packetBytes),source,ieee80211Broadcast(packetSentToPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerBroadcast:sum(packetBytes),title,"packets sent: broadcast , sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithRetry:count,,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithRetry:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithRetry:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithRetry:count,source,ieee80211Retry(packetSentToPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithRetry:count,title,"packets sent: with retry, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithRetry:sum(packetBytes),,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithRetry:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithRetry:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithRetry:sum(packetBytes),source,ieee80211Retry(packetSentToPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithRetry:sum(packetBytes),title,"packets sent: with retry, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:count,,,100
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:count,source,ieee80211NotRetry(packetSentToPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:count,title,"packets sent: without retry, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:sum(packetBytes),,,1450
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:sum(packetBytes),source,ieee80211NotRetry(packetSentToPeer),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetSentToPeerWithoutRetry:sum(packetBytes),title,"packets sent: without retry, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetDrop:count,,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDrop:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDrop:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDrop:count,source,packetDropped,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDrop:count,title,"packet drops, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetDrop:sum(packetBytes),,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDrop:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDrop:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDrop:sum(packetBytes),source,packetDropped,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDrop:sum(packetBytes),title,"packet drops, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropNotAddressedToUs:count,,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropNotAddressedToUs:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropNotAddressedToUs:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropNotAddressedToUs:count,source,packetDropReasonIsNotAddressedToUs(packetDropped),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropNotAddressedToUs:count,title,"packet drops: not addressed to us, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropNotAddressedToUs:sum(packetBytes),,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropNotAddressedToUs:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropNotAddressedToUs:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropNotAddressedToUs:sum(packetBytes),source,packetDropReasonIsNotAddressedToUs(packetDropped),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropNotAddressedToUs:sum(packetBytes),title,"packet drops: not addressed to us, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropQueueOverflow:count,,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropQueueOverflow:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropQueueOverflow:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropQueueOverflow:count,title,"packet drops: queue overflow, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropQueueOverflow:sum(packetBytes),,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropQueueOverflow:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropQueueOverflow:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropQueueOverflow:sum(packetBytes),source,packetDropReasonIsQueueOverflow(packetDropped),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropQueueOverflow:sum(packetBytes),title,"packet drops: queue overflow, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropRetryLimitReached:count,,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropRetryLimitReached:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropRetryLimitReached:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropRetryLimitReached:count,source,packetDropReasonIsRetryLimitReached(packetDropped),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropRetryLimitReached:count,title,"packet drops: retry limit reached, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropRetryLimitReached:sum(packetBytes),,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropRetryLimitReached:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropRetryLimitReached:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropRetryLimitReached:sum(packetBytes),source,packetDropReasonIsRetryLimitReached(packetDropped),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,packetDropRetryLimitReached:sum(packetBytes),title,"packet drops: retry limit reached, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac.dcf,linkBroken:count,,,0
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,linkBroken:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,linkBroken:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac.dcf,linkBroken:count,title,"link breaks, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac,packetReceivedFromLower:count,,,101
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac,packetReceivedFromLower:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac,packetReceivedFromLower:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac,packetReceivedFromLower:count,title,"packets received from lower layer, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac,packetReceivedFromLower:sum(packetBytes),,,23442
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac,packetReceivedFromLower:sum(packetBytes),interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac,packetReceivedFromLower:sum(packetBytes),recordingmode,sum(packetBytes),
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac,packetReceivedFromLower:sum(packetBytes),title,"packets received from lower layer, sum(packetBytes)",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac,packetSentToLower:count,,,100
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac,packetSentToLower:count,interpolationmode,none,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac,packetSentToLower:count,recordingmode,count,
ECC_6LOWPAN-0-20260506-22:55:25-25987,attr,KriptoAgi.gateway.wlan[0].mac,packetSentToLower:count,title,"packets sent to lower layer, count",
ECC_6LOWPAN-0-20260506-22:55:25-25987,scalar,KriptoAgi.gateway.wlan[0].mac,packetSentToLower:sum(packetBytes),,,1450
